node, prevNode, creator, time
1, 0, 0, 0
9, 1, 7, 0.780288373027586
4, 1, 2, 0.8950044505571438
51, 1, 49, 0.9587192480543796
27, 1, 25, 1.073429320322115
95, 9, 16, 1.13769511448741
99, 9, 18, 1.441288908073171
117, 95, 29, 1.500001503960768
168, 117, 48, 1.8113054581904522
231, 168, 13, 1.9937455339365122
195, 117, 15, 2.0058835101625934
251, 231, 29, 2.0200158116497517
248, 231, 6, 2.0884910053828016
293, 117, 36, 2.298697452307574
388, 231, 1, 2.6695558589342556
380, 251, 18, 2.805444917080707
434, 380, 13, 3.089782304728443
432, 380, 28, 3.109066814128043
420, 251, 54, 3.1263451337973533
446, 434, 59, 4.005458816305125
513, 434, 39, 4.223249050266714
603, 446, 5, 4.465916280138236
567, 446, 11, 4.6992541451721745
584, 446, 49, 4.731327812505459
600, 446, 53, 4.747855015782879
546, 446, 59, 4.902552188180949
602, 446, 26, 4.906067177110462
606, 584, 48, 4.933684907004046
724, 606, 4, 5.3740154565898886
672, 606, 33, 5.720004559488154
650, 606, 13, 5.738499350447461
