node, prevNode, creator, time
1, 0, 0, 0
9, 1, 7, 0.49169946857747543
51, 1, 49, 0.6047756103294841
4, 1, 2, 0.6209860742316832
27, 1, 25, 0.7951970568029886
95, 9, 16, 0.8026032116777784
99, 9, 18, 1.1613912984364925
117, 95, 29, 1.222062887389076
168, 117, 48, 1.4575359660316927
231, 168, 13, 1.6410309419441855
195, 117, 15, 1.6515617513438754
251, 231, 29, 1.7405935218562707
248, 231, 6, 1.8099322287864341
293, 117, 36, 2.023221434640105
388, 231, 1, 2.315040618457297
380, 251, 18, 2.5265654666026847
432, 380, 28, 2.6810696474106104
434, 380, 13, 2.758359517174538
420, 251, 54, 2.842406876174392
446, 434, 59, 3.723121838715437
513, 434, 39, 3.945088772379317
567, 446, 11, 4.333143944727437
584, 446, 49, 4.369157800334751
600, 446, 53, 4.378978624725009
603, 446, 5, 4.427181739689952
602, 446, 26, 4.4726158716437165
606, 584, 48, 4.577926904372069
546, 446, 59, 4.624515363744034
672, 606, 33, 5.361432432746666
650, 606, 13, 5.393590176230476
701, 606, 35, 5.624647081814473
724, 606, 4, 5.681071653384996
