node, prevNode, creator, time
1, 0, 0, 0
51, 1, 49, 0.7285657732913335
9, 1, 7, 0.8410481290161638
4, 1, 2, 0.97035037171662
95, 9, 16, 1.088672158906554
27, 1, 25, 1.143776220246044
99, 9, 18, 1.280844759647114
117, 95, 29, 1.5740713747451913
168, 117, 48, 1.804591047087901
231, 168, 13, 1.9886211721377072
195, 117, 15, 1.9992333286699524
251, 231, 29, 2.088833371321557
248, 231, 6, 2.1595429172438787
293, 117, 36, 2.3739630052797964
380, 251, 18, 2.629974424201251
388, 231, 1, 2.662127800797664
432, 380, 28, 3.030288517696599
434, 380, 13, 3.1062188574075176
420, 251, 54, 3.191159256807775
446, 434, 59, 4.070133820392293
513, 434, 39, 4.294885640378962
600, 446, 53, 4.31960856422774
584, 446, 49, 4.553875117474289
567, 446, 11, 4.61812493675382
603, 446, 5, 4.775210674551999
602, 446, 26, 4.823190745319396
606, 584, 48, 4.925501071772938
546, 446, 59, 4.96268112702677
672, 606, 33, 5.709345933427768
650, 606, 13, 5.741908431788786
701, 606, 35, 5.914118474152591
