node, prevNode, creator, time
1, 0, 0, 0
9, 1, 7, 0.7115397898637182
51, 1, 49, 0.9058478714456059
4, 1, 2, 0.9345548823913477
27, 1, 25, 1.1315461138362872
95, 9, 16, 1.235594198055965
99, 9, 18, 1.50265024371184
117, 95, 29, 1.596902247194756
168, 117, 48, 1.9071781960317438
231, 168, 13, 1.9548179378206378
195, 117, 15, 1.992663670801055
251, 231, 29, 2.112525017491686
248, 231, 6, 2.206038034022585
293, 117, 36, 2.257673256217096
388, 231, 1, 2.4503431166191256
380, 251, 18, 2.8511730375647164
420, 251, 54, 2.89699386832349
434, 380, 13, 3.070134294934877
432, 380, 28, 3.2460428004549726
446, 434, 59, 3.9029869522500675
513, 434, 39, 3.9926571755686133
584, 446, 49, 4.736556783397203
546, 446, 59, 4.799535214198926
567, 446, 11, 4.923832335237956
603, 446, 5, 4.968803252547245
600, 446, 53, 4.97260575571096
602, 446, 26, 4.98132500154204
606, 584, 48, 5.029275401341162
672, 606, 33, 5.556661459955831
650, 606, 13, 5.712885604816904
724, 606, 4, 5.760154716844829
